phrase,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
long-to-str,int,0.5846791863441467,short,0.5213357210159302,char,0.4984257817268371,length,0.4979069232940674,integer,0.4935785830020904,get,0.4737628102302551,double,0.4625689685344696,public,0.4618862569332123,private,0.4479286670684814,lat,0.4364922344684601
socks5-hostname,host,0.715857744216919,fqdn,0.688138484954834,port,0.6325153112411499,ipaddres,0.6284046769142151,myhost,0.6006832122802734,servername,0.5705834627151489,portnumber,0.55173659324646,ip-addres,0.5408492088317871,localhost,0.5383924841880798,myip,0.5271610021591187
dname,deptno,0.6719011068344116,dno,0.6226253509521484,sname,0.6125603914260864,mgrssn,0.6038750410079956,deptid,0.5960266590118408,ename,0.5855833888053894,dnumber,0.5769726634025574,deptname,0.5756855607032776,dnum,0.5569602847099304,empno,0.5442467927932739
x-compress,uncompressed,0.6521320343017578,decompress,0.6187434196472168,decompres,0.6100592017173767,compres,0.5690062046051025,compressive,0.5629260540008545,compression,0.5590517520904541,uncompres,0.5420524477958679,lzw,0.5261924266815186,decompression,0.5212472677230835,decompressor,0.5211607217788696
addresses,addrese,0.7351076006889343,adress,0.6367994546890259,addresslist,0.606033205986023,addrs,0.5965498685836792,addre,0.5866563320159912,addes,0.573998212814331,address,0.5731199383735657,adrres,0.5503918528556824,addressl,0.5419759154319763,addres,0.5364353656768799
realloc,malloc,0.8055968284606934,calloc,0.7946563959121704,strdup,0.6564147472381592,strcpy,0.6124294996261597,memset,0.6045116186141968,reallocate,0.5978273153305054,strncpy,0.5830100774765015,snprintf,0.5732078552246094,sizeof,0.5678664445877075,memmove,0.5553289651870728
chunk-data,chunksize,0.5524289608001709,chunck,0.4986798167228699,byte,0.4784401357173919,buffer,0.4329563677310943,fread,0.4317831695079803,recv,0.4247855842113495,readframe,0.4225403666496277,datalen,0.4131757616996765,data-set,0.4124214649200439,raw,0.412273645401001
crap,shit,0.679248571395874,rubbish,0.6260406970977783,nonsense,0.6108359098434448,suck,0.6019837260246277,crappy,0.5937698483467102,damn,0.5870211720466614,horrible,0.5589892864227295,idiot,0.5493658781051636,fuck,0.5477186441421509,awful,0.5475602746009827
mismatch,mis-match,0.6258812546730042,incompatible,0.6113213896751404,invalid,0.5406539440155029,incorrect,0.52241051197052,error,0.5093200206756592,unexpected,0.508294403553009,erroneous,0.502284586429596,ambiguou,0.5017141699790955,incompatibility,0.4691153168678283,missmatch,0.4596346318721771
formadd,copyname,0.7200678586959839,curlform,0.6855368614196777,formpost,0.6335849165916443,lastptr,0.5325371026992798,pycurl,0.4212996959686279,formvalue,0.4206649661064148,nvpreq,0.4195871353149414,postfieldsize,0.4066613316535949,ca-certificate,0.3994385600090027,curlpp,0.3909887373447418
resize,re-size,0.7507141828536987,re-siz,0.6899343729019165,re-sized,0.6256045699119568,reposition,0.6144202947616577,shrink,0.5908817648887634,onresize,0.5845545530319214,resizer,0.5596115589141846,adjust,0.5449284911155701,redraw,0.5405005216598511,repositioned,0.5139313340187073
rfc-2554,ietf,0.704282820224762,abnf,0.5383588075637817,postel,0.5118699073791504,annex,0.477605253458023,iana,0.4657542705535888,whatwg,0.4560193121433258,protocol,0.45351243019104,request-line,0.4490455389022827,psec,0.4463793933391571,mandate,0.4431528747081756
path-match,non-match,0.4936794638633728,mypath,0.4494241774082184,filename,0.445583164691925,dir,0.4424585402011871,glob,0.4248265326023102,matcher,0.422898918390274,filepath,0.4212901294231415,pathname,0.4150455594062805,regex,0.4118977785110473,endswith,0.4099615812301636
control,contol,0.6384716033935547,cotrol,0.5718724727630615,contorl,0.5643708109855652,usercontrol,0.5538696050643921,conrol,0.5284665822982788,controll,0.5197399854660034,subcontrol,0.4809800386428833,databound,0.4693631827831268,flowlayoutpanel,0.4689778685569763,controled,0.4661329090595245
foxtrot,bravo,0.6482445001602173,yankee,0.5030684471130371,charlie,0.4944923520088196,whiskey,0.4465474784374237,bhutan,0.4462828934192657,alfa,0.4437856376171112,romeo,0.4417267441749573,aston,0.4314100742340088,charley,0.4296196401119232,zulu,0.4286595582962036
uchar,bgr,0.5537424087524414,uint,0.5358683466911316,ushort,0.5049353837966919,stride,0.4853313863277435,ubyte,0.4852564930915832,luminance,0.4766307771205902,unsigned,0.4762301743030548,rgb,0.4661898910999298,ulong,0.4629268050193786,xff,0.4620242714881897
re-use,utilize,0.4489572644233703,inbuilt,0.3984062075614929,employ,0.3943452835083008,build-in,0.3522650003433227,need,0.350775271654129,preferab,0.3413536548614502,usign,0.3363082408905029,utilise,0.3360978066921234,in-built,0.333842396736145,create,0.3293710947036743
circular,cyclical,0.562819242477417,cyclic,0.5511058568954468,concentric,0.5098609924316406,doub,0.4969531595706939,non-circular,0.4727418124675751,elliptical,0.4708210825920105,circle,0.4687055945396423,wraparound,0.4677272439002991,circularimageview,0.4613776504993438,circularity,0.4481593370437622
chunk-ext-name,file,0.4970487356185913,filename,0.4926314949989319,fname,0.4323500990867615,splitext,0.4156935214996338,str,0.4152483344078064,split,0.4011443853378296,tmp,0.3978637456893921,length,0.3922944664955139,dir,0.3851977586746216,basename,0.3850710988044739
lseek-like,fseek,0.535727858543396,pread,0.4665213823318481,ftruncate,0.4537258148193359,ftell,0.4435303211212158,pwrite,0.4393321275711059,fseeko,0.4343555569648742,fmemopen,0.4278417229652405,ftello,0.4128822386264801,fstat,0.4081666469573974,suspicious,0.407761812210083
httpwwwfngtpscom200609http-authentication,authenticate,0.7729088664054871,authentification,0.7061949968338013,auth,0.7032800912857056,authetication,0.6876195073127747,authorization,0.6803237199783325,kerbero,0.6612715721130371,sso,0.6484700441360474,authorisation,0.6476295590400696,ntlm,0.6444892883300781,authenication,0.6287339925765991
statemachine,fsm,0.677008330821991,state-machine,0.6292055249214172,statechart,0.5370594263076782,efsm,0.5076872110366821,submachine,0.4925993680953979,ragel,0.4879513382911682,scxml,0.4703537821769714,superstate,0.4577434360980987,state-based,0.4510522484779358,substate,0.4446351230144501
filetxt,filesy,0.5147356390953064,objwriter,0.4282487630844116,txtfile,0.4083187580108642,txtpath,0.4025993943214416,myfilepath,0.4018895328044891,objfso,0.3841516375541687,gfile,0.3837606310844421,swriter,0.3813304305076599,subor,0.3778491616249084,closefile,0.3685579895973205
auth,authentication,0.7032800912857056,authorization,0.7029703855514526,authenticate,0.6732800006866455,authorize,0.5780888795852661,authorisation,0.5779459476470947,credential,0.5757927894592285,login,0.5736244320869446,jwt,0.5715031623840332,authorizer,0.5373368859291077,authenticator,0.5364332795143127
front,rear,0.6358361840248108,back,0.5262138843536377,br,0.4988100528717041,infront,0.493081271648407,tack,0.4427942633628845,frond,0.4220767915248871,tacked,0.4174796342849731,porch,0.4153078198432922,backside,0.410941481590271,in-front,0.4102121591567993
mode,promiscuou,0.4816612005233764,enable,0.4644268155097961,full-screen,0.4628358483314514,non-edit,0.4434682428836822,kiosk,0.4234091341495514,doze,0.4102728068828583,disable,0.4096812009811401,swsurface,0.397833377122879,envf,0.3929313123226166,lanscape,0.392435222864151
chunk,chunck,0.6540282964706421,chunksize,0.649326741695404,chunked,0.5223900675773621,chunkify,0.4763004779815674,byte,0.4537829160690307,bite-sized,0.4481750726699829,subchunk,0.4405357837677002,split,0.4397234320640564,blocksize,0.4332464039325714,buffer,0.4318325817584991
measure,metric,0.635109007358551,measurement,0.5359632968902588,quantify,0.4940589070320129,measureable,0.4619637131690979,measurment,0.4518681764602661,measurable,0.4510797262191772,calculate,0.450988233089447,assess,0.4502315521240234,precautionary,0.4502169489860534,quantifiable,0.4475588202476501
cause,occur,0.7139440774917603,due,0.7067134976387024,encounter,0.6644978523254395,happen,0.6072179675102234,suspect,0.6041088104248047,arise,0.5919461846351624,suffer,0.5734239816665649,lead,0.570682168006897,avoid,0.549816370010376,occure,0.5370516777038574
ecb,cbc,0.8173879384994507,cfb,0.6587311029434204,cipher,0.5743119716644287,blowfish,0.5620713829994202,ofb,0.5361822247505188,desede,0.525123119354248,mcrypt,0.5227811336517334,crypto,0.5126820802688599,oaep,0.5086114406585693,ede,0.5059844255447388
timer,countdown,0.6621272563934326,tmr,0.6324559450149536,interval,0.6034583449363708,tick,0.5831066370010376,elapse,0.5536672472953796,mytimer,0.5499884486198425,clock,0.5428252816200256,stopwatch,0.5318101644515991,watchdog,0.5260182619094849,millisecond,0.5156737565994263
keep,kept,0.7863377332687378,maintain,0.6495659947395325,track,0.6350571513175964,stay,0.6099212169647217,alive,0.5185349583625793,remain,0.5059915781021118,intact,0.473325252532959,whilst,0.4475517272949219,tact,0.4415536224842071,avoid,0.4359887838363647
addrinfo,getaddrinfo,0.7520760297775269,servinfo,0.712661862373352,freeaddrinfo,0.6563421487808228,numerichost,0.6182842254638672,hostent,0.6044614911079407,sockaddr,0.5960158705711365,maxhost,0.5727534294128418,gethostbyname,0.5645602941513062,getnameinfo,0.5635825395584106,addrlen,0.5584588646888733
management,managment,0.6719275712966919,administration,0.6482871770858765,manage,0.6006088256835938,mangement,0.5522199869155884,mgmt,0.5492269396781921,infrastructure,0.5406162142753601,enterprise,0.5259625911712646,administer,0.5161572694778442,automation,0.5028812885284424,provision,0.4984596371650696
wrapper,wrap,0.5412545800209045,wraper,0.514758825302124,swig,0.502362847328186,wrapp,0.5010018348693848,wapper,0.4241936802864074,decorator,0.4154382050037384,callable,0.4151413738727569,class,0.3904626965522766,fmdb,0.3718693852424621,typemap,0.3655551671981811
attach,detach,0.6275279521942139,reattach,0.4925217628479004,attache,0.4659805297851562,unattached,0.4587418437004089,attched,0.4279197752475738,re-attach,0.4266750812530517,attatch,0.4164575338363647,associate,0.406330406665802,eventhandler,0.4033538103103637,attachment,0.4015304446220398
attack,attacker,0.7775225043296814,defense,0.6920454502105713,defend,0.6858631372451782,mitm,0.6664712429046631,countermeasure,0.6660749912261963,man-in-the middle,0.6537096500396729,hijack,0.6490299105644226,spoof,0.6474000215530396,vulnerability,0.6412053108215332,vulnerable,0.6403712034225464
three-digit,four,0.8198612332344055,five,0.7666147351264954,six,0.7445217370986938,eight,0.6772533059120178,twelve,0.5014528036117554,divide,0.5003207921981812,letter,0.4873275756835937,consecutive,0.4777651727199554,eleven,0.4708626270294189,character,0.4616196453571319
man,manpage,0.558783769607544,mystere,0.5560941696166992,mandir,0.5396925210952759,isle,0.5255361795425415,lady,0.4836675524711609,boy,0.4819506406784057,manpath,0.4656356573104858,agement,0.4495689272880554,manpagez,0.4486607909202575,cronulla,0.4355812966823578
if-unmodified-since,obvious,0.6131734848022461,hence,0.5995323657989502,longer,0.5715360045433044,either,0.5714957118034363,anymore,0.5693035125732422,anyway,0.5597277879714966,whereas,0.550880491733551,never,0.5480395555496216,neither,0.5452193021774292,unless,0.5410864949226379
configure,configuration,0.6527321338653564,reconfigure,0.6172446012496948,setup,0.5700958371162415,preconfigured,0.5232039093971252,install,0.5147073864936829,configurable,0.511646568775177,instal,0.5072795748710632,config,0.5049463510513306,pre-configured,0.498502254486084,configurator,0.4893941879272461
viktor,bogdan,0.6697863340377808,luka,0.6497431993484497,pawel,0.6202570199966431,anton,0.6177667379379272,mariu,0.6121403574943542,andrei,0.5954000949859619,darko,0.5922501087188721,igor,0.5917581915855408,frederik,0.5910937190055847,petr,0.5886503458023071
rsa,dsa,0.7685258984565735,ecdsa,0.7222561240196228,pkc,0.6900371313095093,pubkey,0.6558132171630859,keypair,0.6478241682052612,pem,0.6275418996810913,pgp,0.6224420070648193,crypto,0.6151820421218872,privkey,0.6012275815010071,openssl,0.5748472213745117
manipulation,manipulate,0.687355637550354,drag-and-drop,0.4034926891326904,in-hand,0.4006624221801758,transformation,0.3945051431655884,low-level,0.3895416259765625,manipulator,0.3839449286460876,powerful,0.3515744805335998,trickery,0.3509481549263,doable,0.3444974422454834,encapsulate,0.3432992696762085
rst,recordset,0.5634191036224365,nd,0.5007476806640625,whi,0.4988632798194885,eld,0.496692806482315,ond,0.494617611169815,erence,0.4863632619380951,nition,0.4862186908721924,erent,0.4760862290859222,ective,0.4690837860107422,gure,0.4632273018360138
rsv,rsvp,0.4653266072273254,gsb,0.4332914352416992,gpz,0.4316354095935821,wwo,0.4242381453514099,wwx,0.4240640997886657,tjt,0.4207622408866882,siw,0.4167792499065399,ffq,0.4156708717346191,ffu,0.4119034707546234,sbo,0.4117718935012817
ben,mike,0.7590683698654175,andy,0.7287366986274719,sarah,0.7226116061210632,dave,0.7175108790397644,alex,0.6988519430160522,jame,0.6962043046951294,jim,0.6960813403129578,amy,0.6846233010292053,george,0.6812527775764465,carl,0.6778002381324768
need,able,0.6276340484619141,necessary,0.5974891185760498,wish,0.590947687625885,appropriate,0.4880457520484924,according,0.4821834564208984,simp,0.4762349128723144,automatical,0.474462628364563,basical,0.4413445591926574,way,0.4408922791481018,wanna,0.4291205108165741
response-headers,request,0.6653611660003662,resp,0.6370303630828857,responce,0.5722053050994873,reponse,0.5592530369758606,succes,0.5218815207481384,json,0.5108336806297302,resonse,0.4996145963668823,status,0.4980043768882751,respone,0.4876023530960083,respose,0.4572218954563141
instance,instace,0.6005539298057556,singleton,0.5701821446418762,activator,0.550755500793457,intance,0.526576042175293,singelton,0.50425785779953,instantiate,0.4866083264350891,constructor,0.4805442690849304,instane,0.468340128660202,create,0.4572438299655914,istance,0.4565294981002807
connected,connection,0.7113375067710876,dbconn,0.5187784433364868,dbcon,0.5053966045379639,dbh,0.4916188716888428,cmd,0.469203770160675,dbname,0.4691072106361389,myconn,0.4626811146736145,sqlcon,0.4553335607051849,connect,0.4506082534790039,myconnection,0.4378291368484497
scope-string,piec,0.548468828201294,strung,0.5416922569274902,cobbl,0.5401327013969421,cobble,0.4942816793918609,pieced,0.4823010563850403,clumped,0.4425528347492218,mashed,0.4379777610301971,mingled,0.4377300143241882,well-named,0.4275050759315491,bunched,0.4261637926101684
64-bit,little,0.6020177602767944,lsb,0.5280781388282776,n-bit,0.5207045674324036,bitmask,0.5098879337310791,bitstr,0.4885343909263611,least-significant,0.485300064086914,endian,0.4777840375900268,nibble,0.4764522314071655,trickier,0.4698441624641418,bitfield,0.4655967950820923
url,uri,0.5954923033714294,myurl,0.5804622173309326,http,0.5323294997215271,someurl,0.5166264772415161,baseurl,0.476997435092926,localhost,0.4708788692951202,request,0.4671257138252258,mywebsite,0.464365541934967,urlencode,0.4515711963176727,malformed,0.4488842487335205
upset,unhappy,0.6363177299499512,single-event,0.5994141101837158,annoyed,0.5973186492919922,unpleasant,0.5621386766433716,upsett,0.5303997993469238,blamed,0.5229242444038391,irritate,0.5218514204025269,malfunction,0.5207877159118652,pissed,0.518307626247406,disturb,0.5182186365127563
uri,url,0.5954923033714294,resolver,0.4659751057624817,myuri,0.424595296382904,path,0.4130199551582336,request,0.4074428677558899,http,0.4067345857620239,intent,0.4064652621746063,newuri,0.3914061188697815,medium,0.3914032578468323,imageuri,0.3793163895606994
clang-tidy,gcc,0.6318601369857788,llvm,0.5532243251800537,doxygen,0.5108103156089783,libtool,0.4879836738109588,msvc,0.4815222024917602,compiler,0.4729315638542175,scan-build,0.4688867330551147,gmake,0.4473184645175934,gnu,0.4438301920890808,makefile,0.4437896013259887
sent,send,0.8339180946350098,receive,0.792304277420044,recieve,0.6963428854942322,recieved,0.691563069820404,sended,0.6368618011474609,resend,0.6092422008514404,reciev,0.5988627076148987,deliver,0.5905757546424866,incom,0.5679954290390015,re-send,0.5674548149108887
b-q,yong,0.6827383041381836,jie,0.6630758047103882,jian,0.65619295835495,qiang,0.6473961472511292,chuan,0.6469357013702393,sheng,0.6406518220901489,hua,0.6383870244026184,j,0.6367138624191284,hao,0.6357339024543762,zhigang,0.6345993876457214
winner,loser,0.7987865209579468,victory,0.6572251319885254,contest,0.6239849328994751,contestant,0.6207656860351562,prize,0.6190036535263062,tournament,0.5763051509857178,opponent,0.5572063326835632,lottery,0.5485284328460693,vote,0.5484288930892944,election,0.5325922966003418
bug,buggy,0.6660721302032471,defect,0.6653261184692383,bugzilla,0.5983710289001465,issue,0.5864357352256775,bug-fix,0.5708767175674438,bugtracker,0.5620189905166626,flaw,0.5515782237052917,incompatibility,0.5434873700141907,bug-report,0.5433382987976074,bugreporter,0.5307732820510864
achieve,accomplish,0.6591238379478455,attain,0.6193995475769043,acheive,0.6036542057991028,achive,0.5957784056663513,improve,0.4850431084632873,obtain,0.4690704047679901,demonstrate,0.4080181419849396,acheived,0.4074694216251373,attainable,0.4042612612247467,provide,0.4037014245986938
creationtime,lastmodified,0.5813486576080322,creationdate,0.5804479122161865,createdtime,0.5764893293380737,timecreated,0.5708705186843872,createtime,0.5701252222061157,lastmodifieddate,0.528377115726471,filedate,0.5280736684799194,updatedat,0.5250410437583923,createdate,0.5180197954177856,modifydate,0.5135442614555359
processes,procese,0.6113716959953308,proccess,0.6103688478469849,daemonized,0.5704958438873291,child-proces,0.5693749189376831,respawned,0.5498534440994263,procces,0.5457181930541992,processe,0.5213221907615662,csrs,0.5130190849304199,daemoniz,0.4944053292274475,conhost,0.4862555265426636
contain,consist,0.5930589437484741,correspond,0.5641255974769592,represent,0.5407034158706665,non-empty,0.5230875015258789,containt,0.493293285369873,comprise,0.4653931260108948,nonempty,0.4570057094097137,associate,0.4518014788627624,belong,0.4332203269004822,enclose,0.424335241317749
grab,grabbed,0.6731072068214417,pull,0.5876001715660095,retrieve,0.5814361572265625,extract,0.5706135630607605,scrape,0.4944106936454773,retreive,0.4739753901958465,manipulate,0.46416836977005,retrive,0.4486566185951233,scrap,0.3989337682723999,iterate,0.3963503241539001
computed,obervable,0.5778162479400635,observerable,0.5385456681251526,obserable,0.532691240310669,observable,0.4787024557590484,colelction,0.4633924663066864,propertychanged,0.4595012068748474,knockoutj,0.45798259973526,dependencyproperty,0.4521913230419159,rniemeyer,0.4407250583171844,observablearray,0.4299762845039367
quoted-string,strung,0.7581015825271606,piec,0.6894699335098267,cobbl,0.6820880770683289,cobble,0.6461860537528992,mashed,0.6128714084625244,pieced,0.6066547632217407,cobbled,0.6062584519386292,slapped,0.5694549083709717,together,0.5646836757659912,clumped,0.5561119318008423
orphan,cascade,0.5951668620109558,removal,0.5822226405143738,delete,0.4915297031402588,nullify,0.4905672371387481,purge,0.4548651874065399,deletion,0.4547398686408996,widow,0.4380107522010803,dangle,0.4339106678962707,many-to-one,0.4277580678462982,non-identify,0.4251050949096679
legacy,preexist,0.5190785527229309,proprietary,0.5160655379295349,migrate,0.5093226432800293,pre-exist,0.5078195333480835,compatibility,0.5037931203842163,codebase,0.4994943737983703,newer,0.491693764925003,redesign,0.4910265207290649,third-party,0.4872280955314636,upgrade,0.4748908877372741
base-64,derive,0.5643422603607178,dlh,0.4637054800987243,authenticator,0.4279777407646179,ggo,0.4074566960334778,inherit,0.4038527905941009,liqui,0.3933826088905334,encodestr,0.3923362493515014,dervied,0.3872266411781311,decodestr,0.3699464797973633,most-derived,0.3523294329643249
state,sate,0.5606580972671509,substate,0.5055978894233704,fsm,0.4962916374206543,onreadystatechange,0.492417424917221,newstate,0.4329600930213928,transition,0.4307831525802612,mystate,0.4217799305915832,sub-state,0.4177232980728149,illegal,0.4026471078395843,high-impedance,0.3932598829269409
mail-from,smtp,0.6896336674690247,gmail,0.6708651185035706,email,0.6402547359466553,e-mail,0.6395840644836426,recipient,0.6168795228004456,mymail,0.5947812795639038,myemail,0.5866281390190125,sendmail,0.5639092326164246,mailer,0.5541436672210693,mailbox,0.5538431406021118
key,value,0.5302333235740662,primery,0.4960516989231109,primay,0.4680612981319427,mykey,0.467474102973938,primary,0.4479002356529236,dict,0.4264832139015198,private-public,0.4241684973239898,secret,0.4157454967498779,dice,0.4120340645313263,keyn,0.4111377596855163
sigaction,sigemptyset,0.7435894012451172,siginfo,0.6539473533630371,sigusr,0.6507447957992554,sigchld,0.6490352153778076,sigalrm,0.6398295164108276,sigfillset,0.6342523097991943,sigset,0.6044501066207886,sigint,0.5903594493865967,signo,0.5759292840957642,sigprocmask,0.5700417757034302
distribution,lognormal,0.5653722286224365,pmf,0.5648005604743958,distrubution,0.5396064519882202,weibull,0.535101056098938,posterior,0.5343793630599976,bernoulli,0.5197868347167969,cdf,0.514880895614624,uniform,0.5125042796134949,distibution,0.5026038885116577,heavy-tailed,0.4975168704986572
reallocated,reallocate,0.8389576077461243,reallocat,0.8076273798942566,re-allocate,0.7657420039176941,reallocation,0.7423825263977051,re-allocated,0.7027339935302734,re-allocation,0.6694713234901428,pre-allocated,0.6679481267929077,deallocat,0.6568183302879333,preallocated,0.6480917930603027,reclaim,0.6214181780815125
abi-compatibility,compatability,0.6672202348709106,compatible,0.666231632232666,compability,0.5760653614997864,compatiblity,0.560592770576477,compatibilty,0.5402114987373352,incompatibility,0.5345474481582642,x86,0.5247517228126526,portability,0.492127001285553,toolchain,0.4818622171878814,legacy,0.4782460927963257
sigterm,sigkill,0.8658972978591919,sighup,0.8294621706008911,sigint,0.8240231275558472,sigusr,0.7648317813873291,sigchld,0.7518216371536255,sigquit,0.708911657333374,sigstop,0.7057167291641235,hup,0.6978383660316467,sigpipe,0.6701599359512329,sigcont,0.6552832722663879
estimation,estimate,0.7501808404922485,estimator,0.6849532723426819,calibration,0.5634388327598572,reconstruction,0.5419535636901855,measurement,0.4869389235973358,mse,0.4809052050113678,adaptive,0.4676513075828552,ekf,0.4656578302383423,lmmse,0.4637237191200256,localization,0.4636421203613281
query-parts,qry,0.6027323007583618,sub-query,0.5622830986976624,resultset,0.5488191843032837,dql,0.5382225513458252,quer,0.5367733240127563,sub-select,0.5339156985282898,group-by,0.5305595397949219,result-set,0.5276444554328918,subquery,0.524188756942749,gql,0.5222837328910828
quit,exit,0.6435807943344116,ctrl-c,0.5424306988716125,terminate,0.5289466381072998,shut,0.5207914113998413,kill,0.5170327425003052,shutdown,0.5034134387969971,relaunch,0.4958150684833526,continue,0.4939775764942169,control-c,0.4724204540252685,close,0.4712316989898681
addition,subtraction,0.6289796233177185,additional,0.5771836042404175,multiplication,0.5129580497741699,beside,0.4919193685054779,substraction,0.4689463376998901,furthermore,0.4646011590957641,addtion,0.4602639079093933,modification,0.4497234523296356,arithmetic,0.4417693614959717,removal,0.4390113353729248
newsession,remove-pssession,0.547118067741394,sessionname,0.481550931930542,getsession,0.4399678111076355,usersession,0.436119794845581,mysession,0.4344278872013092,qwinsta,0.4334251582622528,authed,0.4281791448593139,seesion,0.4063670039176941,sessid,0.4038295149803161,new-pssession,0.4027369320392608
treat,interpret,0.6651355028152466,distinguish,0.5573110580444336,ordinary,0.5139820575714111,behave,0.513786792755127,oppose,0.5117167234420776,represent,0.5090039968490601,unlike,0.486840009689331,consider,0.4684052467346191,assume,0.4644311964511871,recognize,0.4555780589580536
quic,spdy,0.6151342988014221,tcp-based,0.539649248123169,udp-based,0.5232393741607666,sameorigin,0.5098978281021118,application-layer,0.5043692588806152,mptcp,0.4993391036987304,nosniff,0.4983109831809997,udp,0.475305825471878,websocket,0.4709632992744446,teredo,0.4695886969566345
username,password,0.8400664329528809,userid,0.6302757263183594,pwd,0.6246376037597656,passwd,0.6186665296554565,user,0.6058334708213806,passowrd,0.6040242910385132,userpassword,0.6038030385971069,uname,0.5851737260818481,pasword,0.5769878029823303,passw,0.5718345642089844
corresponding,likewise,0.53277587890625,respective,0.4930872321128845,according,0.4860214591026306,monotonical,0.4765739440917969,suitab,0.4638434052467346,l-th,0.4572581648826599,i-th,0.4535908102989197,k-th,0.4533934295177459,j-th,0.4412861466407776,ith,0.4409838914871216
pollfd,revent,0.7452374696731567,pollpri,0.703791618347168,pollin,0.6843410134315491,pollout,0.6834597587585449,pollerr,0.6563589572906494,pollhup,0.6556916236877441,epollet,0.6146880388259888,epollin,0.6036985516548157,epollhup,0.587992787361145,exceptfd,0.5807344913482666
k->p,queen,0.7419992685317993,lord,0.6492201685905457,prince,0.6309109926223755,princes,0.6164635419845581,bishop,0.6089048385620117,arthur,0.5967134237289429,lady,0.594512939453125,henry,0.590099573135376,pawn,0.5594565868377686,elizabeth,0.5591994524002075
deviant,antisocial,0.5227025747299194,anti-social,0.5042884349822998,anomalou,0.5003645420074463,atypical,0.4703173339366913,immoral,0.4683519005775451,deceitful,0.4668369889259338,mischief,0.4659517705440521,malouse,0.4541659355163574,sneaked,0.45123291015625,misbehaviour,0.4505436420440674
capture,webcam,0.4593233466148376,noncaptur,0.421280026435852,camera,0.4201132655143738,capturer,0.4172440469264984,capt,0.3949183225631714,video,0.387556791305542,screencapture,0.3674487769603729,captor,0.3652126789093017,non-captur,0.361996442079544,endcapture,0.3600850701332092
strange,weird,0.9615806341171264,bizarre,0.7969475984573364,wierd,0.7317586541175842,peculiar,0.6710792779922485,mysteriou,0.6494537591934204,funny,0.6338364481925964,unusual,0.621202826499939,weired,0.6149472594261169,apparent,0.6015925407409668,erratic,0.5998011827468872
wakeup,wake-up,0.6287701725959778,alarm,0.6161978840827942,woken,0.5471968650817871,sleep,0.4938043355941772,sigalrm,0.4774611592292785,awakened,0.4742088317871094,asleep,0.4601240754127502,rtc,0.4584100842475891,clock,0.433262825012207,nanosleep,0.4321029484272003
http,www,0.5576361417770386,url,0.5323294997215271,api,0.4182840883731842,html,0.4116202592849731,mydomain,0.4114091396331787,uri,0.4067345857620239,htm,0.4006330966949463,mozilla,0.3850021362304687,yahoo,0.3788428902626037,doc,0.3694882988929748
effect,affect,0.5815147161483765,impact,0.5608863830566406,efect,0.4949409365653991,ripple,0.4798623919486999,knock-on,0.4717608690261841,influence,0.4712035059928894,shadow,0.4599362313747406,pulsate,0.4484467804431915,undesired,0.4422966539859772,glow,0.4400373697280884
destruction,destroyed,0.6874786615371704,destruct,0.6459424495697021,destructor,0.6271981000900269,deallocation,0.6114954948425293,finalization,0.5733115673065186,raii,0.5505858659744263,deallocat,0.5312008261680603,creation,0.5289260149002075,clean-up,0.5220882892608643,disposal,0.5108261704444885
transaction,transation,0.6851065754890442,rollback,0.6797552108764648,transcation,0.6348959803581238,txn,0.6306259632110596,trasaction,0.6002945899963379,commit,0.5968292355537415,transction,0.5906598567962646,transactional,0.5823758840560913,tranaction,0.5531418919563293,tran,0.5464776754379272
lseek,fseek,0.790094256401062,pread,0.6584124565124512,ftell,0.6523862481117249,fstat,0.6371579170227051,pwrite,0.6269808411598206,ftruncate,0.6267410516738892,fseeko,0.5950047373771667,ftello,0.5873557925224304,mmap,0.5839141607284546,fileno,0.5809519290924072
accurate,inaccurate,0.6394585371017456,reliable,0.5472934246063232,reasonable,0.508204460144043,reasonab,0.5079085826873779,estimate,0.4988924562931061,confident,0.4837028384208679,precise,0.4789257347583771,inaccuracy,0.478535920381546,adequate,0.4724985361099243,realistic,0.467179536819458
low-level,high,0.738445520401001,upper,0.5628929138183594,lower,0.5392667055130005,higer,0.5359017848968506,lvl,0.4664287865161896,priority,0.4544839560985565,sublevel,0.452771782875061,leve,0.4505687057971954,moderate,0.4241264462471008,behold,0.4188664853572845
fate,fought,0.6455013751983643,soul,0.6247316598892212,god,0.6177197694778442,fight,0.6100916862487793,underworld,0.589104950428009,murder,0.5873746871948242,aenea,0.5862677097320557,fled,0.5858381986618042,tragedy,0.5852309465408325,imprisoned,0.584497332572937
caller,callee,0.7557578086853027,call,0.5332528352737427,call-site,0.4717233180999756,invoke,0.4541129469871521,invoked,0.4411129057407379,passed-in,0.4340683817863464,invocation,0.4266192615032196,pas-by-reference,0.4257231056690216,call-by-reference,0.4217774271965027,pass,0.4126924872398376
loss,los,0.7547289133071899,penalty,0.5129314661026001,damage,0.5108039975166321,lose,0.5062806606292725,disruption,0.4965759515762329,degradation,0.4682037234306335,congestion,0.4656311869621277,profit,0.4431324601173401,plr,0.4424892663955688,inaccuracy,0.4420583546161651
